Lemma,L_appearances,Clean Value,CV_appearances,T_L_appearances,P_L_appearances,P_CV_appearances
simmu I,11,GIG-šu₂,2,194888,5.6442674E-05,0.18181819
simmu I,11,GIG,6,194888,5.6442674E-05,0.54545456
simmu I,11,sim-mu,1,194888,5.6442674E-05,0.09090909
marṣu I,116,mar-ṣi,8,194888,0.00059521367,0.06896552
marṣu I,116,GIG.GA,2,194888,0.00059521367,0.01724138
marṣu I,116,GIG,36,194888,0.00059521367,0.31034482
marṣu I,116,LU₂.GIG,10,194888,0.00059521367,0.0862069
marṣu I,116,mar-ṣa,6,194888,0.00059521367,0.05172414
marṣu I,116,{lu₂}GIG,21,194888,0.00059521367,0.18103448
marṣu I,116,SA.GIG,2,194888,0.00059521367,0.01724138
marṣu I,116,mar-ṣu,4,194888,0.00059521367,0.03448276
marṣu I,116,mar-ṣu₂-tim,6,194888,0.00059521367,0.05172414
marṣu I,116,GIG-BI,6,194888,0.00059521367,0.05172414
marṣu I,116,GIG-MEŠ,6,194888,0.00059521367,0.05172414
marṣu I,116,mar-ṣu-tu,1,194888,0.00059521367,0.00862069
marṣu I,116,GIG{meš},1,194888,0.00059521367,0.00862069
marṣu I,116,mar-ṣa-ti,2,194888,0.00059521367,0.01724138
marṣu I,116,mar-ṣum,1,194888,0.00059521367,0.00862069
marṣu I,116,{lu₂}TU.RA,1,194888,0.00059521367,0.00862069
marṣu I,116,mar-ṣa-tu,1,194888,0.00059521367,0.00862069
marṣu I,116,GIG.GA.KAM,1,194888,0.00059521367,0.00862069
marṣu I,116,mar-ṣa-a-ti,1,194888,0.00059521367,0.00862069
apu I,20,a-pi,2,194888,0.000102623046,0.1
apu I,20,a-pi-i,1,194888,0.000102623046,0.05
apu I,20,a-pu,4,194888,0.000102623046,0.2
apu I,20,GIŠ.GI,7,194888,0.000102623046,0.35
apu I,20,{giš}GI,2,194888,0.000102623046,0.1
apu I,20,a-pa,1,194888,0.000102623046,0.05
apu I,20,GIŠ.GI-MEŠ,1,194888,0.000102623046,0.05
apu I,20,a-pi₂,1,194888,0.000102623046,0.05
apu I,20,a-pi₂-i,1,194888,0.000102623046,0.05
išātu I,103,i-ša₂-a-tu₂,4,194888,0.0005285087,0.03883495
išātu I,103,IZI,81,194888,0.0005285087,0.78640777
išātu I,103,i-ša₂-ti,3,194888,0.0005285087,0.029126214
išātu I,103,i-ša₂-tu₄,4,194888,0.0005285087,0.03883495
išātu I,103,i-ša-at,1,194888,0.0005285087,0.009708738
išātu I,103,i-ša₂-tu,2,194888,0.0005285087,0.019417476
išātu I,103,i-ša₂-tu₂,5,194888,0.0005285087,0.048543688
išātu I,103,i-ša₂-ta,1,194888,0.0005285087,0.009708738
išātu I,103,i-šat,1,194888,0.0005285087,0.009708738
išātu I,103,i-ša-tum,1,194888,0.0005285087,0.009708738
šamû I,587,AN-e,507,194888,0.0030119864,0.8637138
šamû I,587,AN,50,194888,0.0030119864,0.085178874
šamû I,587,ša-me-e,8,194888,0.0030119864,0.01362862
šamû I,587,AN-u₂,4,194888,0.0030119864,0.00681431
šamû I,587,ša₂-mu-u₂,5,194888,0.0030119864,0.008517887
šamû I,587,ša-mu-u₂,3,194888,0.0030119864,0.0051107327
šamû I,587,ša₂-me-e,5,194888,0.0030119864,0.008517887
šamû I,587,ša-ma-ia,1,194888,0.0030119864,0.0017035775
šamû I,587,GIŠ{+AN-u₂},1,194888,0.0030119864,0.0017035775
šamû I,587,ša₂-ma-ʾi,1,194888,0.0030119864,0.0017035775
šamû I,587,IN.ŠI.IN.SA₁₀,1,194888,0.0030119864,0.0017035775
šamû I,587,AN-MEŠ,1,194888,0.0030119864,0.0017035775
dāmu I,96,da-mu,7,194888,0.0004925906,0.072916664
dāmu I,96,MUD₂,57,194888,0.0004925906,0.59375
dāmu I,96,MUD₂-UR.MAH,1,194888,0.0004925906,0.010416667
dāmu I,96,da-mu-šu₂-nu,1,194888,0.0004925906,0.010416667
dāmu I,96,MUD₂-MEŠ-ša₂,4,194888,0.0004925906,0.041666668
dāmu I,96,UŠ₂,8,194888,0.0004925906,0.083333336
dāmu I,96,MUD₂-MEŠ,1,194888,0.0004925906,0.010416667
dāmu I,96,da-ma,3,194888,0.0004925906,0.03125
dāmu I,96,da-mi,3,194888,0.0004925906,0.03125
dāmu I,96,da-mu-šu₂,1,194888,0.0004925906,0.010416667
dāmu I,96,MUD₂-MEŠ-šu₂,1,194888,0.0004925906,0.010416667
dāmu I,96,da-mi-šu,2,194888,0.0004925906,0.020833334
dāmu I,96,MUD₂-šu₂,1,194888,0.0004925906,0.010416667
dāmu I,96,da-me,1,194888,0.0004925906,0.010416667
dāmu I,96,da-me-šu₂,1,194888,0.0004925906,0.010416667
dāmu I,96,da-mi-šu₂,3,194888,0.0004925906,0.03125
dāmu I,96,MUD₂-ša₂,1,194888,0.0004925906,0.010416667
qerbetu I,11,qer-be₂-e-tu₄,1,194888,5.6442674E-05,0.09090909
qerbetu I,11,qer-bet-su,1,194888,5.6442674E-05,0.09090909
qerbetu I,11,qer-ba-a-ti,1,194888,5.6442674E-05,0.09090909
qerbetu I,11,qer-be-e-tu₄,1,194888,5.6442674E-05,0.09090909
qerbetu I,11,qer-be₂-ti,2,194888,5.6442674E-05,0.18181819
qerbetu I,11,qer-be₂-te,1,194888,5.6442674E-05,0.09090909
qerbetu I,11,qer-be₂-tu₄,1,194888,5.6442674E-05,0.09090909
qerbetu I,11,qe₂-er-be₂-ti,1,194888,5.6442674E-05,0.09090909
qerbetu I,11,qar-ba-ti₃,1,194888,5.6442674E-05,0.09090909
qerbetu I,11,qar-ba-a-ti₃,1,194888,5.6442674E-05,0.09090909
inanna I,24,i-na-an-na,17,194888,0.00012314765,0.7083333
inanna I,24,e-nin-ni,3,194888,0.00012314765,0.125
inanna I,24,ina-an-na,1,194888,0.00012314765,0.041666668
inanna I,24,i-na-an-na-ma,2,194888,0.00012314765,0.083333336
inanna I,24,i-{d}nanna-ma,1,194888,0.00012314765,0.041666668
eqlu I,222,eq-lu,8,194888,0.0011391158,0.036036037
eqlu I,222,A.ŠA₃,173,194888,0.0011391158,0.7792793
eqlu I,222,A.ŠA₃-ša₂,9,194888,0.0011391158,0.04054054
eqlu I,222,A.ŠA₃-li-im,1,194888,0.0011391158,0.0045045046
eqlu I,222,A.ŠA₃-lam,1,194888,0.0011391158,0.0045045046
eqlu I,222,A.ŠA₃{li-im},1,194888,0.0011391158,0.0045045046
eqlu I,222,A.ŠA₃-am,4,194888,0.0011391158,0.018018018
eqlu I,222,GANA₂,2,194888,0.0011391158,0.009009009
eqlu I,222,A.ŠA₃-im,1,194888,0.0011391158,0.0045045046
eqlu I,222,A.ŠA₃-šu₂,5,194888,0.0011391158,0.022522522
eqlu I,222,GAN₂,5,194888,0.0011391158,0.022522522
eqlu I,222,eq-li,2,194888,0.0011391158,0.009009009
eqlu I,222,A.ŠA₃-MEŠ,1,194888,0.0011391158,0.0045045046
eqlu I,222,e-qil-šu₂,2,194888,0.0011391158,0.009009009
eqlu I,222,A.ŠA₃-lim,1,194888,0.0011391158,0.0045045046
eqlu I,222,A.ŠA₃-li,1,194888,0.0011391158,0.0045045046
eqlu I,222,A.ŠA₃.GA,2,194888,0.0011391158,0.009009009
eqlu I,222,A.ŠA₃-šu₂-nu,1,194888,0.0011391158,0.0045045046
eqlu I,222,A.ŠA₃.MEŠ,1,194888,0.0011391158,0.0045045046
eqlu I,222,A.ŠAG₄,1,194888,0.0011391158,0.0045045046
idrānu I,4,id-ra-ni,1,194888,2.0524609E-05,0.25
idrānu I,4,id-ra-nu,2,194888,2.0524609E-05,0.5
idrānu I,4,MUN.KI.NE.RA,1,194888,2.0524609E-05,0.25
ṣalmu I,128,ṣal-mu,10,194888,0.0006567875,0.078125
ṣalmu I,128,ṣal-mat,9,194888,0.0006567875,0.0703125
ṣalmu I,128,GI₆,67,194888,0.0006567875,0.5234375
ṣalmu I,128,GI₆-MEŠ,4,194888,0.0006567875,0.03125
ṣalmu I,128,ṣa-lim-tu₄,1,194888,0.0006567875,0.0078125
ṣalmu I,128,GE₆,18,194888,0.0006567875,0.140625
ṣalmu I,128,GI₆-šu₂,4,194888,0.0006567875,0.03125
ṣalmu I,128,MI,5,194888,0.0006567875,0.0390625
ṣalmu I,128,GE₆-MEŠ,3,194888,0.0006567875,0.0234375
ṣalmu I,128,ṣal-ma,2,194888,0.0006567875,0.015625
ṣalmu I,128,ṣa-lim-tu₂,1,194888,0.0006567875,0.0078125
ṣalmu I,128,GI₆-ma,1,194888,0.0006567875,0.0078125
ṣalmu I,128,GE₆-at₂,3,194888,0.0006567875,0.0234375
matīma I,17,ma-ti-ma,14,194888,8.7229586E-05,0.8235294
matīma I,17,U₄.KUR₂.ŠE₃,3,194888,8.7229586E-05,0.1764706
išdu I,121,i-šid,8,194888,0.0006208694,0.0661157
išdu I,121,ir-di,1,194888,0.0006208694,0.008264462
išdu I,121,SUHUŠ-ša₂,5,194888,0.0006208694,0.041322313
išdu I,121,SUHUŠ-MEŠ-ša₂,13,194888,0.0006208694,0.10743801
išdu I,121,iš-di,3,194888,0.0006208694,0.024793388
išdu I,121,SUHUŠ,50,194888,0.0006208694,0.41322315
išdu I,121,iš-di-ia,1,194888,0.0006208694,0.008264462
išdu I,121,SUHUŠ-MEŠ,2,194888,0.0006208694,0.016528925
išdu I,121,SUHUŠ-su,5,194888,0.0006208694,0.041322313
išdu I,121,SUHUŠ-sa₃,3,194888,0.0006208694,0.024793388
išdu I,121,iš-da-a-šu₂,1,194888,0.0006208694,0.008264462
išdu I,121,SUHUŠ-BI,6,194888,0.0006208694,0.049586777
išdu I,121,SUHUŠ-šu₂,1,194888,0.0006208694,0.008264462
išdu I,121,AN.UR₂,10,194888,0.0006208694,0.08264463
išdu I,121,iš-du,2,194888,0.0006208694,0.016528925
išdu I,121,SUHUŠ-šu₂-nu,1,194888,0.0006208694,0.008264462
išdu I,121,SUHUŠ-su-nu,1,194888,0.0006208694,0.008264462
išdu I,121,iš-di-ša₂,1,194888,0.0006208694,0.008264462
išdu I,121,i-šid-su,1,194888,0.0006208694,0.008264462
išdu I,121,{uzu}NU.UR₂-MEŠ-šu₂,1,194888,0.0006208694,0.008264462
išdu I,121,SUHUŠ-a-an,1,194888,0.0006208694,0.008264462
išdu I,121,SUHUŠ-ša,1,194888,0.0006208694,0.008264462
išdu I,121,iš-di-šu₂,1,194888,0.0006208694,0.008264462
išdu I,121,i-šid{+id}-su,1,194888,0.0006208694,0.008264462
išdu I,121,SUHUŠ-MEŠ-šu₂,1,194888,0.0006208694,0.008264462
ṣarāpu I,9,ṣa-rip,2,194888,4.6180372E-05,0.22222222
ṣarāpu I,9,ṣar-pu,3,194888,4.6180372E-05,0.33333334
ṣarāpu I,9,ṣa-ra-pi,1,194888,4.6180372E-05,0.11111111
ṣarāpu I,9,ṣir-pa,1,194888,4.6180372E-05,0.11111111
ṣarāpu I,9,ṣur-ru-pat,1,194888,4.6180372E-05,0.11111111
ṣarāpu I,9,i-ṣar-rap,1,194888,4.6180372E-05,0.11111111
lū I,537,lu-u,91,194888,0.0027554287,0.16945997
lū I,537,lu,272,194888,0.0027554287,0.5065177
lū I,537,lu-u₂,173,194888,0.0027554287,0.32216015
lū I,537,lu₂-u₂,1,194888,0.0027554287,0.0018621974
ṭuppu I,298,DUB,40,194888,0.0015290834,0.13422818
ṭuppu I,298,IM,51,194888,0.0015290834,0.17114094
ṭuppu I,298,tup-pi,25,194888,0.0015290834,0.08389262
ṭuppu I,298,ṭup-pa-a-ni,12,194888,0.0015290834,0.040268455
ṭuppu I,298,IM.DUB,4,194888,0.0015290834,0.013422819
ṭuppu I,298,DUB-MEŠ,37,194888,0.0015290834,0.12416107
ṭuppu I,298,ṭup-pi,27,194888,0.0015290834,0.09060403
ṭuppu I,298,DUB-MEŠ-ni,28,194888,0.0015290834,0.093959734
ṭuppu I,298,tup-pa-a-ni,7,194888,0.0015290834,0.023489933
ṭuppu I,298,{im}DUB,17,194888,0.0015290834,0.05704698
ṭuppu I,298,tup-pu,6,194888,0.0015290834,0.020134227
ṭuppu I,298,DUB.3.KAM₂,1,194888,0.0015290834,0.0033557047
ṭuppu I,298,{na₄}DUB,1,194888,0.0015290834,0.0033557047
ṭuppu I,298,ṭup-pu,7,194888,0.0015290834,0.023489933
ṭuppu I,298,DUB-pi,2,194888,0.0015290834,0.0067114094
ṭuppu I,298,tup-pa-am,2,194888,0.0015290834,0.0067114094
ṭuppu I,298,DUB{pi₂},5,194888,0.0015290834,0.016778523
ṭuppu I,298,tup-pi-ka,1,194888,0.0015290834,0.0033557047
ṭuppu I,298,IM-MEŠ,5,194888,0.0015290834,0.016778523
ṭuppu I,298,DUB.MEŠ-ni,1,194888,0.0015290834,0.0033557047
ṭuppu I,298,tup(KID)-pu-ma,1,194888,0.0015290834,0.0033557047
ṭuppu I,298,DUB-pa-am,1,194888,0.0015290834,0.0033557047
ṭuppu I,298,DUB-pi₂,1,194888,0.0015290834,0.0033557047
ṭuppu I,298,DUB-pi₃-im,1,194888,0.0015290834,0.0033557047
ṭuppu I,298,ṭup-pa₂-am,1,194888,0.0015290834,0.0033557047
ṭuppu I,298,ṭup-pa-ni,2,194888,0.0015290834,0.0067114094
ṭuppu I,298,tu-up-pa-am,2,194888,0.0015290834,0.0067114094
ṭuppu I,298,ṭup-pe₃-e,1,194888,0.0015290834,0.0033557047
ṭuppu I,298,ṭup-pi₂,3,194888,0.0015290834,0.010067114
ṭuppu I,298,tup-pa-ni,1,194888,0.0015290834,0.0033557047
ṭuppu I,298,ṭup-pa,1,194888,0.0015290834,0.0033557047
ṭuppu I,298,tup-pi₂,1,194888,0.0015290834,0.0033557047
ṭuppu I,298,DUB.6.KAM₂.MA,1,194888,0.0015290834,0.0033557047
ṭuppu I,298,DUB.6.KAM₂,1,194888,0.0015290834,0.0033557047
ṭuppu I,298,DUB{pa₂}-ka,1,194888,0.0015290834,0.0033557047
mūdû I,53,mu-da-a,3,194888,0.00027195108,0.056603774
mūdû I,53,mu-du-u,2,194888,0.00027195108,0.03773585
mūdû I,53,mu-de-e,8,194888,0.00027195108,0.1509434
mūdû I,53,ZU-u,3,194888,0.00027195108,0.056603774
mūdû I,53,ZU-a,3,194888,0.00027195108,0.056603774
mūdû I,53,mu-di-tum,1,194888,0.00027195108,0.018867925
mūdû I,53,mu-du-u₂,12,194888,0.00027195108,0.2264151
mūdû I,53,ZU.A,7,194888,0.00027195108,0.13207547
mūdû I,53,mu-da-ta,1,194888,0.00027195108,0.018867925
mūdû I,53,ZU-u₂,7,194888,0.00027195108,0.13207547
mūdû I,53,ZU-šu₂,1,194888,0.00027195108,0.018867925
mūdû I,53,ZU,2,194888,0.00027195108,0.03773585
mūdû I,53,ZU-e,1,194888,0.00027195108,0.018867925
mūdû I,53,mu-da-šu,2,194888,0.00027195108,0.03773585
qablītu I,33,EN.NUN.MURUB₄.BA,10,194888,0.00016932802,0.3030303
qablītu I,33,MURUB₄,11,194888,0.00016932802,0.33333334
qablītu I,33,EN.NUN.MURUB₄,3,194888,0.00016932802,0.09090909
qablītu I,33,MURUB₄-ti,2,194888,0.00016932802,0.060606062
qablītu I,33,MURUB₄.BA,3,194888,0.00016932802,0.09090909
qablītu I,33,qab-li-ti,2,194888,0.00016932802,0.060606062
qablītu I,33,qa₂-ab-li-a-tim,1,194888,0.00016932802,0.030303031
qablītu I,33,MURUB₄-tu₄,1,194888,0.00016932802,0.030303031
inūšu I,4,i-nu-šu,1,194888,2.0524609E-05,0.25
inūšu I,4,i-nu-šu₂,2,194888,2.0524609E-05,0.5
inūšu I,4,e-nu-šu,1,194888,2.0524609E-05,0.25
palāsu I,57,tap-pal-la-as,2,194888,0.00029247568,0.03508772
palāsu I,57,IGI.BAR-an-ni-ma,2,194888,0.00029247568,0.03508772
palāsu I,57,nap-lis-ma,8,194888,0.00029247568,0.14035088
palāsu I,57,ip-pa-li-is-ma,1,194888,0.00029247568,0.01754386
palāsu I,57,IGI.BAR,8,194888,0.00029247568,0.14035088
palāsu I,57,IGI-si,1,194888,0.00029247568,0.01754386
palāsu I,57,nap-li-sin-ni,1,194888,0.00029247568,0.01754386
palāsu I,57,nap-lu-us,3,194888,0.00029247568,0.05263158
palāsu I,57,ip-pal-su,2,194888,0.00029247568,0.03508772
palāsu I,57,lip-pa-lis,1,194888,0.00029247568,0.01754386
palāsu I,57,IGI.BAR-ka,1,194888,0.00029247568,0.01754386
palāsu I,57,ip-pa-lis-su-ma,1,194888,0.00029247568,0.01754386
palāsu I,57,IGI.BAR-ma,10,194888,0.00029247568,0.1754386
palāsu I,57,nap-li-si,1,194888,0.00029247568,0.01754386
palāsu I,57,ip-pa-lis-ma,3,194888,0.00029247568,0.05263158
palāsu I,57,ip-pal-la-su,2,194888,0.00029247568,0.03508772
palāsu I,57,nap-li-si-an-ni-ma,1,194888,0.00029247568,0.01754386
palāsu I,57,nap-lu-si,2,194888,0.00029247568,0.03508772
palāsu I,57,nap-lu-su,1,194888,0.00029247568,0.01754386
palāsu I,57,IGI.BAR-su-ma,1,194888,0.00029247568,0.01754386
palāsu I,57,nap-lis-in-ni-ma,1,194888,0.00029247568,0.01754386
palāsu I,57,at-ta-nap-li-sa,1,194888,0.00029247568,0.01754386
palāsu I,57,nap-li-is-su-ma,1,194888,0.00029247568,0.01754386
palāsu I,57,tap-pa-la-as₃-ma,2,194888,0.00029247568,0.03508772
inūma I,91,e-nu-ma,52,194888,0.00046693484,0.5714286
inūma I,91,i-nu-ma,12,194888,0.00046693484,0.13186814
inūma I,91,U₄,17,194888,0.00046693484,0.18681319
inūma I,91,i-nu-u₂-ma,2,194888,0.00046693484,0.021978023
inūma I,91,UD-ma,3,194888,0.00046693484,0.032967035
inūma I,91,UD,5,194888,0.00046693484,0.054945055
tību I,78,ti-ib,1,194888,0.00040022988,0.012820513
tību I,78,ti-bu,4,194888,0.00040022988,0.051282052
tību I,78,ZI-ib,10,194888,0.00040022988,0.12820514
tību I,78,ZI.GA,10,194888,0.00040022988,0.12820514
tību I,78,ZI,35,194888,0.00040022988,0.44871795
tību I,78,ti-bu-šu₂,3,194888,0.00040022988,0.03846154
tību I,78,ti-bu-um,1,194888,0.00040022988,0.012820513
tību I,78,ti-bi-šu₂,2,194888,0.00040022988,0.025641026
tību I,78,ZI-bu,6,194888,0.00040022988,0.07692308
tību I,78,ZI-ša₂,1,194888,0.00040022988,0.012820513
tību I,78,ZI-bi,2,194888,0.00040022988,0.025641026
tību I,78,ti-bu-kun,1,194888,0.00040022988,0.012820513
tību I,78,ti-bu-šu,1,194888,0.00040022988,0.012820513
tību I,78,ZI-šu,1,194888,0.00040022988,0.012820513
šūtu II,135,{im}U₁₈.LU,42,194888,0.00069270557,0.31111112
šūtu II,135,su-tu-u₂,1,194888,0.00069270557,0.0074074073
šūtu II,135,{im}U₁₈,5,194888,0.00069270557,0.037037037
šūtu II,135,IM.U₁₈.LU,6,194888,0.00069270557,0.044444446
šūtu II,135,{tum₉}U₁₈.LU,31,194888,0.00069270557,0.22962964
šūtu II,135,{tum₉}U₁₈,5,194888,0.00069270557,0.037037037
šūtu II,135,IM.1,16,194888,0.00069270557,0.11851852
šūtu II,135,{tu₁₅}U₁₈.LU,2,194888,0.00069270557,0.014814815
šūtu II,135,{im}1,15,194888,0.00069270557,0.11111111
šūtu II,135,{tum₉}U₁₉.LU,2,194888,0.00069270557,0.014814815
šūtu II,135,{im}U₁₉.LU,5,194888,0.00069270557,0.037037037
šūtu II,135,{im}U₁₉,5,194888,0.00069270557,0.037037037
aṣû I,312,E₃-šu₂-nu,1,194888,0.0016009195,0.0032051282
aṣû I,312,E₃-MEŠ,13,194888,0.0016009195,0.041666668
aṣû I,312,E₃,92,194888,0.0016009195,0.2948718
aṣû I,312,NU.UN.E₃,2,194888,0.0016009195,0.0064102565
aṣû I,312,E₃-ka,4,194888,0.0016009195,0.012820513
aṣû I,312,ṣi₂-a-am,1,194888,0.0016009195,0.0032051282
aṣû I,312,E₃-ma,30,194888,0.0016009195,0.09615385
aṣû I,312,u₂-še-ṣu-u₂,1,194888,0.0016009195,0.0032051282
aṣû I,312,li-ṣi-ma,1,194888,0.0016009195,0.0032051282
aṣû I,312,li-ṣa-a,3,194888,0.0016009195,0.009615385
aṣû I,312,u₂-ṣu₂-u₂,2,194888,0.0016009195,0.0064102565
aṣû I,312,li-i-ṣi,1,194888,0.0016009195,0.0032051282
aṣû I,312,E₃-u₂,3,194888,0.0016009195,0.009615385
aṣû I,312,E₃-šu₂,17,194888,0.0016009195,0.05448718
aṣû I,312,E₃-at,4,194888,0.0016009195,0.012820513
aṣû I,312,ṣi-i,4,194888,0.0016009195,0.012820513
aṣû I,312,lit-ta-ṣi,3,194888,0.0016009195,0.009615385
aṣû I,312,uṣ-ṣu-u₂,1,194888,0.0016009195,0.0032051282
aṣû I,312,u₂-še-ṣi,4,194888,0.0016009195,0.012820513
aṣû I,312,a-ṣi-šu₂,4,194888,0.0016009195,0.012820513
aṣû I,312,E₃-a,13,194888,0.0016009195,0.041666668
aṣû I,312,u₂-ṣa-a,3,194888,0.0016009195,0.009615385
aṣû I,312,BA.E₃,1,194888,0.0016009195,0.0032051282
aṣû I,312,tu-še-eṣ-ṣa-šum-ma,1,194888,0.0016009195,0.0032051282
aṣû I,312,šu-ṣu-u₂,4,194888,0.0016009195,0.012820513
aṣû I,312,E₃-MEŠ-ni,11,194888,0.0016009195,0.035256412
aṣû I,312,uṣ-ṣu-u,1,194888,0.0016009195,0.0032051282
aṣû I,312,E₃-ša₂,1,194888,0.0016009195,0.0032051282
aṣû I,312,E₃-MEŠ-šu₂,1,194888,0.0016009195,0.0032051282
aṣû I,312,it-ta-ṣu-nu,4,194888,0.0016009195,0.012820513
aṣû I,312,lu-ṣu-u₂-ni,1,194888,0.0016009195,0.0032051282
aṣû I,312,li-ṣa-am-ma,1,194888,0.0016009195,0.0032051282
aṣû I,312,uṣ-ṣa-am-ma,1,194888,0.0016009195,0.0032051282
aṣû I,312,tu-še-ṣi,3,194888,0.0016009195,0.009615385
aṣû I,312,tu-uš-te-ṣi,1,194888,0.0016009195,0.0032051282
aṣû I,312,u₂-še-ṣa-a,2,194888,0.0016009195,0.0064102565
aṣû I,312,ul-te-ṣi,1,194888,0.0016009195,0.0032051282
aṣû I,312,a-ṣi,2,194888,0.0016009195,0.0064102565
aṣû I,312,šu-ṣi₂,1,194888,0.0016009195,0.0032051282
aṣû I,312,u₂-še-eṣ-ṣi,2,194888,0.0016009195,0.0064102565
aṣû I,312,E₃-šu₂-ma,1,194888,0.0016009195,0.0032051282
aṣû I,312,a-ṣu-u,3,194888,0.0016009195,0.009615385
aṣû I,312,a-ṣu,1,194888,0.0016009195,0.0032051282
aṣû I,312,E₃-am,2,194888,0.0016009195,0.0064102565
aṣû I,312,lit-ta-aṣ-ṣi,1,194888,0.0016009195,0.0032051282
aṣû I,312,a-ṣu₂-u₂,1,194888,0.0016009195,0.0032051282
aṣû I,312,a-ṣu-u₂,4,194888,0.0016009195,0.012820513
aṣû I,312,E₃-e,2,194888,0.0016009195,0.0064102565
aṣû I,312,E₃-MEŠ-ma,3,194888,0.0016009195,0.009615385
aṣû I,312,u₂-ṣi,4,194888,0.0016009195,0.012820513
aṣû I,312,a-ṣi-i,2,194888,0.0016009195,0.0064102565
aṣû I,312,uš-te-ṣi,2,194888,0.0016009195,0.0064102565
aṣû I,312,uṣ-ṣi,3,194888,0.0016009195,0.009615385
aṣû I,312,it-ta-ṣa-an-ni,1,194888,0.0016009195,0.0032051282
aṣû I,312,u₂-ṣa-am-ma,3,194888,0.0016009195,0.009615385
aṣû I,312,u₂-ṣa-aʾ,1,194888,0.0016009195,0.0032051282
aṣû I,312,lu-ṣi,1,194888,0.0016009195,0.0032051282
aṣû I,312,E₃-u,1,194888,0.0016009195,0.0032051282
aṣû I,312,šu-ṣi-ma,1,194888,0.0016009195,0.0032051282
aṣû I,312,šu-ṣi₂-a,1,194888,0.0016009195,0.0032051282
aṣû I,312,tu-še-eṣ-ṣa-a,4,194888,0.0016009195,0.012820513
aṣû I,312,u₂-ṣu-u₂,1,194888,0.0016009195,0.0032051282
aṣû I,312,wa-ṣi-i,1,194888,0.0016009195,0.0032051282
aṣû I,312,šu-ṣi-i,1,194888,0.0016009195,0.0032051282
aṣû I,312,uṣ-ṣu,1,194888,0.0016009195,0.0032051282
aṣû I,312,it-ta-ṣi,1,194888,0.0016009195,0.0032051282
aṣû I,312,u₂-še-eṣ-ṣu-u₂,1,194888,0.0016009195,0.0032051282
aṣû I,312,it-ta-ṣu-ni,3,194888,0.0016009195,0.009615385
aṣû I,312,uš-te-eṣ-ṣi,1,194888,0.0016009195,0.0032051282
aṣû I,312,šu-ṣu₂-u₂,1,194888,0.0016009195,0.0032051282
aṣû I,312,ṣa-a-tu,1,194888,0.0016009195,0.0032051282
aṣû I,312,uṣ-ṣa,1,194888,0.0016009195,0.0032051282
aṣû I,312,it-ta-ṣi-ma,1,194888,0.0016009195,0.0032051282
aṣû I,312,li-ṣi,2,194888,0.0016009195,0.0064102565
aṣû I,312,E₃-šu,2,194888,0.0016009195,0.0064102565
aṣû I,312,uš-te-eṣ-ṣu-u,2,194888,0.0016009195,0.0064102565
aṣû I,312,uṣ-ṣa-a,1,194888,0.0016009195,0.0032051282
aṣû I,312,šu-u₂-ṣi,1,194888,0.0016009195,0.0032051282
aṣû I,312,ul-te-ṣa-a,1,194888,0.0016009195,0.0032051282
aṣû I,312,uṣ-ṣu-ni,1,194888,0.0016009195,0.0032051282
ul I,795,NU,380,194888,0.004079266,0.4779874
ul I,795,u₂-ul,42,194888,0.004079266,0.05283019
ul I,795,ul,369,194888,0.004079266,0.46415094
ul I,795,u₃-ul,2,194888,0.004079266,0.0025157232
ul I,795,NU.MU.UN.TEŠ₂,1,194888,0.004079266,0.0012578616
ul I,795,NU.AL.TIL,1,194888,0.004079266,0.0012578616
bâšu I,44,TEŠ₂,37,194888,0.0002257707,0.84090906
bâšu I,44,UR,4,194888,0.0002257707,0.09090909
bâšu I,44,tu-ba-ša₂-a-ni,1,194888,0.0002257707,0.022727273
bâšu I,44,NU.UN.TEŠ₂,1,194888,0.0002257707,0.022727273
bâšu I,44,TEŠ,1,194888,0.0002257707,0.022727273
šarru I,2207,LUGAL,1867,194888,0.011324453,0.8459447
šarru I,2207,šar-ru-um-ma,1,194888,0.011324453,0.00045310377
šarru I,2207,šar,6,194888,0.011324453,0.0027186226
šarru I,2207,MAN,127,194888,0.011324453,0.05754418
šarru I,2207,LUGAL-MEŠ-ni,31,194888,0.011324453,0.014046216
šarru I,2207,LUGAL-MEŠ,76,194888,0.011324453,0.034435887
šarru I,2207,šar-ra-ni,1,194888,0.011324453,0.00045310377
šarru I,2207,šar-ra,1,194888,0.011324453,0.00045310377
šarru I,2207,šar-ra-am,1,194888,0.011324453,0.00045310377
šarru I,2207,šar-ri,25,194888,0.011324453,0.011327594
šarru I,2207,LUGAL.LA,1,194888,0.011324453,0.00045310377
šarru I,2207,ša-ra-ni,1,194888,0.011324453,0.00045310377
šarru I,2207,šar-ri-im,9,194888,0.011324453,0.0040779337
šarru I,2207,BARA₂,11,194888,0.011324453,0.0049841413
šarru I,2207,šar₃,10,194888,0.011324453,0.0045310375
šarru I,2207,MAN-šu₂,2,194888,0.011324453,0.00090620754
šarru I,2207,šar-ru-um,3,194888,0.011324453,0.0013593113
šarru I,2207,LUGAL.LA.BI,1,194888,0.011324453,0.00045310377
šarru I,2207,LUGAL.MEŠ,1,194888,0.011324453,0.00045310377
šarru I,2207,LUGAL-E,1,194888,0.011324453,0.00045310377
šarru I,2207,šar-ru,7,194888,0.011324453,0.0031717264
