lemma, CV, distance
tību,ZIib,4
tību,ZI.GA,5
tību,ZIšu₂,4
tību,tibušu₂,4
tību,tibuum,3
tību,ZIbu,2
tību,tibišu₂,4
tību,ZIša₂,5
tību,tebi,2
tību,ZIbi,3
tību,tibišina,6
tību,tibukun,4
tību,tibušu,3
tību,ZIšu,3
tību,ZIIM,4
šūtu,{im}U₁₈,7
šūtu,{im}U₁₉.LU,10
šūtu,IM.U₁₈.LU,9
šūtu,{im}1,5
šūtu,sutuu₂,4
šūtu,{tum₉}U₁₈.LU,11
šūtu,{tum₉}U₁₈,8
šūtu,šutuuma,4
šūtu,{tum₉}U₁₉.LU,11
šūtu,IM.1,4
šūtu,{im}šuu₂tu,7
šūtu,šutušu₂,4
šūtu,{tu₁₅}U₁₈.LU,11
šūtu,{d}{im}U₁₈,10
šūtu,{im}DIŠ,7
šūtu,šutuma,3
šūtu,{im}U₁₉,7
aṣû,E₃,3
aṣû,E₃MEŠ,5
aṣû,E₃ṣi,3
aṣû,NU.UN.E₃,8
aṣû,šuṣima,5
aṣû,E₃ka,4
aṣû,ṣi₂aam,5
aṣû,E₃ma,4
aṣû,šuṣi,3
aṣû,u₂šeṣuu₂,7
aṣû,uṣṣaamma,7
aṣû,liṣima,5
aṣû,aṣuu₂,3
aṣû,liṣaa,4
aṣû,u₂ṣu₂u₂,6
aṣû,liiṣi,4
aṣû,E₃šu₂ma,7
aṣû,lišeṣašumma,10
aṣû,tašeṣaaʾ,6
aṣû,šuṣu₂u₂,6
aṣû,uṣṣa,3
aṣû,E₃e,3
aṣû,u₂ṣaa,4
aṣû,E₃u₂,4
aṣû,E₃šu₂,5
aṣû,E₃at,4
aṣû,ṣii,3
aṣû,E₃u,3
aṣû,littaṣi,5
aṣû,E₃a,3
aṣû,uṣṣuu₂,5
aṣû,u₂šeṣa,5
aṣû,u₂še₂₀ṣi₂šu,10
aṣû,šuṣi₂ni,6
aṣû,u₂šeṣi,5
aṣû,aṣišu₂,4
aṣû,BA.E₃,5
aṣû,tušeeṣṣašumma,12
aṣû,šuṣuu₂,5
aṣû,E₃MEŠni,7
aṣû,uṣṣuu,4
aṣû,u₂šeṣaamma,9
aṣû,E₃ša₂,5
aṣû,waṣaa,3
aṣû,E₃MEŠšu₂,8
aṣû,E₃am,4
aṣû,ušteṣi,5
aṣû,ittaṣunu,6
aṣû,luṣuu₂ni,7
aṣû,liṣaamma,7
aṣû,ittaṣaa,5
aṣû,{+itta}E₃{+a},12
aṣû,tušeṣi,5
aṣû,tuušteṣi,7
aṣû,šuṣii,4
aṣû,u₂šeṣaa,6
aṣû,uṣṣaa,4
aṣû,ulteṣi,5
aṣû,aṣi,1
aṣû,šuṣi₂,4
aṣû,aṣeka,3
aṣû,lišeṣika,7
aṣû,u₂šeeṣṣi,7
aṣû,šuṣaa,4
aṣû,ušteṣima,7
aṣû,u₂ṣi₂niim,8
aṣû,u₂ṣi₂am,6
aṣû,aṣee,2
aṣû,ittaṣaaʾ,6
aṣû,aṣuu,2
aṣû,aṣu,1
aṣû,u₂šeṣi₂,6
aṣû,littaaṣṣi,7
aṣû,aṣu₂u₂,4
aṣû,E₃.MEŠšu₂,9
aṣû,mušeṣaat,7
aṣû,E₃MEŠma,7
aṣû,ṣiiim,5
aṣû,u₂ṣi,3
aṣû,aṣii,2
aṣû,ittaṣuu₂,6
aṣû,E₁₁šu₂,6
aṣû,tušeṣima,7
aṣû,uṣṣi,3
aṣû,E₃ni,4
aṣû,aṣia,2
aṣû,ittaṣaanni,8
aṣû,lišeṣiki,7
aṣû,u₂ṣaamma,7
aṣû,u₂šeeṣṣaannaašu₂,15
aṣû,šuṣaatu,6
aṣû,šuṣaatu₂,7
aṣû,u₂ṣaaʾ,5
aṣû,luṣi,3
aṣû,uṣṣima,5
aṣû,iṣaa,3
aṣû,iṣii,3
aṣû,taattaṣaa,7
aṣû,SAR,3
aṣû,šuṣi₂a,5
aṣû,tušeeṣṣaa,8
aṣû,u₂ṣuni,5
aṣû,u₂ṣuu₂,5
aṣû,ušteṣuu,6
aṣû,ušteeṣṣema(BA),13
aṣû,ittaṣi,4
aṣû,waṣii,3
aṣû,E₁₁am,5
aṣû,uṣṣu,3
aṣû,uṣṣani,5
aṣû,uṣṣaaam,6
aṣû,u₂ṣuka,5
aṣû,u₂šeeṣṣuu₂,9
aṣû,ittaṣuni,6
aṣû,lišeṣi,5
aṣû,liṣuni,5
aṣû,aṣima,3
aṣû,taaṣṣi,4
aṣû,tuṣiama,6
aṣû,E₃ME,4
aṣû,mušeṣuu₂,7
aṣû,ušteeṣṣi,7
aṣû,E₃BI,4
aṣû,ṣaatu,4
aṣû,šuṣee,4
aṣû,u₂:uṣṣu,6
aṣû,ittaṣima,6
aṣû,liṣi,3
aṣû,u₂ṣu,3
aṣû,E₃šu,4
aṣû,ušteeṣṣuu,8
aṣû,šuu₂ṣi,5
aṣû,ulteṣaa,6
aṣû,uṣṣuni,5
aṣû,šuṣu,3
ul,u₂ul,2
ul,ul,0
ul,ú-ul,2
ul,u₃ul,2
ul,NU.MU.UN.TEŠ₂,13
ul,ú,2
ul,NU.AL.TIL,9
bâšu,UR,4
bâšu,tabbaaš,6
bâšu,tubaša₂ani,8
bâšu,NU.UN.TEŠ₂,10
bâšu,TEŠ,4
šarru,LUGALME,7
šarru,šarruumma,4
šarru,šar,2
šarru,MAN,5
šarru,LUGALMEŠni,10
šarru,LUGALMEŠ,8
šarru,šarrani,3
šarru,šar₃,2
šarru,šarra,1
šarru,šarraam,3
šarru,šarri,1
šarru,LUGAL.LA,8
šarru,šarani,3
šarru,šarriim,3
šarru,{mul}LUGAL,10
šarru,BARA₂,5
šarru,LUGALšu₂nu,8
šarru,LUGAL.LUGAL,11
šarru,MANšu₂,5
šarru,šarruum,2
šarru,LUGAL.LA.BI,11
šarru,šarri₃,2
šarru,LUGAL.MEŠ,9
šarru,LUGALša₂,8
šarru,LUGALE,6
šarru,šarru,0
šarru,MANMEŠ,6
šarru,LUGALša,7
šarru,šarre,1
šarru,LUGALanni,8
šarru,IŠŠEBU,6
šarru,LUGAL.MEŠni,11
šarru,MANMEŠni,8
šarru,LUGALšu₂,7
šarru,šar(ŠIR₃)ri,7
šarru,šarrum,1
šarru,šarrašu,2
šarru,LUGALšu,6
šarru,LUGALBI,7
šarru,LUGAL(RAB)MEŠ,13
šarru,LUGAL.IM.GI,11
šarru,LUGALkunu,8
šarru,lugal,5
šarru,LUGALMEŠšinaama,13
šarru,LUGALia,7
šarru,šarru₃,1
šarru,LUGALMEŠšu₂,10
mannu,mannuumma,4
mannu,manni,1
mannu,manna,1
mannu,mannam,2
mannu,manuumma,4
mannu,mannašu₂nu,5
mannu,maannu,1
mannu,mannuu₂,2
mannu,manniia,3
mannu,maannuumma,5
mannu,manuma,3
mannu,maannuum,3
mannu,mannuma,2
mannu,A.BA.ME.ENMEŠ,13
mannu,maanniim,4
tabālu,tabalma,3
tabālu,itabbal,4
tabālu,tatabbal,5
tabālu,itabbalu₄,4
tabālu,itabbalu,3
tabālu,litbalšu₂,6
tabālu,tabli,2
tabālu,litbal,5
tabālu,TUM₃šu₂,6
tabālu,TUM₃ma,6
tabālu,tabla,2
tabālu,attabal,4
tabālu,IRlu₄,5
tabālu,ittaabbalu,5
tabālu,itbalšima,7
tabālu,itbal,4
tabālu,itbala,4
tabālu,ittabbata,6
tabālu,itbalu,3
tabālu,tatabal,4
tabālu,itbalka,5
tabālu,tabalu,1
tabālu,ittanabbal,7
tabālu,litbalu,4
tabālu,littabil,5
tabālu,ittablani,6
tabālu,atabbal,4
tabālu,u₂tabbal,5
tabālu,ittabbalšu₂,6
tabālu,tablima,4
tabālu,tatabbalšu₂,6
tabālu,u₂šatbalu,5
tabālu,itabalu₂ni,5
tabālu,tabil,2
u,u,0
u,ù,1
u,ú,1
u,u₂,1
u,u₃(u₂),5
u,ù-ma,4
šumu,MUia,4
šumu,MUkunu,4
šumu,šumi,1
šumu,MUšu₂nu,4
šumu,šumiia,3
šumu,MU,4
šumu,MUNI,4
šumu,MUMEŠ,5
šumu,MUka,4
šumu,šumeia,3
šumu,MUšu,3
šumu,šuma,1
šumu,šum₃šu₂,3
šumu,MUki,4
šumu,šumi₃ka,4
šumu,šumi₃,2
šumu,šumšu,1
šumu,MU.BI,5
šumu,šuuššu₂,4
šumu,MU.NE,5
šumu,MUMEŠšu₂,7
šumu,MUNE.NE,7
šumu,MUia₂,5
šumu,šumišunu,4
šumu,šumšu₂,2
šumu,šumu,0
šumu,šume,1
šumu,MUNE,4
šumu,MU.NI,5
šumu,šumšu₂nu,4
šumu,MU.ŠID.BI.IM,12
šumu,šumša,2
šumu,MUšu₂ma,4
šumu,šuumšu,2
šumu,MUMEŠka,7
šumu,MU.BI.IM,8
šumu,šuumka,3
šumu,MU.NI.IM,8
šumu,šumuini,3
šumu,MUani,5
šumu,šumuani,3
šumu,šumika,3
šumu,šumki,2
šumu,MU.DIDLI,8
šumu,MUia₅,5
šumu,šumaam,3
šumu,šumaat,3
šumu,šumišu,2
šumu,MU.NE₂.EM,9
šumu,šuum,2
šumu,šumeka,3
šumu,MUkama,5
šumu,MUku,3
šumu,MUBI,4
šumu,šum,1
šumu,šumešu₂,3
šumu,šumsukat₃,5
šumu,šumka₁₃,4
šumu,šum₃šu₂nu,5
šumu,MUša₂,5
šumu,šumišu₂,3
šumu,šumikaa,4
šumu,MUiama,5
šumu,MU.ŠID.IM.BI,12
šumu,MUBIIM,6
šumu,MU.NE.NE,8
šumu,šumšunuma,5
šumu,MU.MU,5
šumu,šumešu₂un,5
šumu,šumišuma,4
šumu,MUME,4
itti,KI,4
itti,KIMU,4
itti,KIšu₂,5
itti,ittiia,2
itti,KIia,4
itti,ittika,2
itti,ittu₄,2
itti,it-ti,1
itti,išti₂,2
itti,KIka,4
itti,ittišu₂,3
itti,ittišu₂nu,5
itti,KIša₂,5
itti,{m}itti{d}ASAL.LU₂.HIbala₂ṭu₃,25
itti,it-ti-ia,4
itti,ittiša,2
itti,ittini,2
itti,KIia₂,5
itti,ittiini,3
itti,{m}KI{d}+ENDIN,14
itti,ti-ia,4
itti,KIšu₂nu,7
itti,KIšu,4
itti,itika,3
itti,iti,1
itti,ittiia₂,3
itti,ittiki,2
itti,ittišina,4
itti,it-ti-ka,4
itti,itišunuma,7
itti,ittiša₂,3
itti,ti,2
itti,it,2
itti,ti-šu,4
itti,KIkunuma,8
itti,KIkunu,6
itti,ittikama,4
itti,ittekunu,5
itti,it-ti-šu-nu,7
itti,i-ti-šu-nu,7
itti,it-ti-šu,4
itti,ittikunu,4
itti,ittišu,2
itti,ittikaama,5
itti,šu,4
itti,KIki,3
itti,itteia,2
itti,KIkama,6
itti,{m}KI{d}AMAR.UTUbalaṭu,22
itti,KIia₅,5
itti,it-ti-ku-nu,7
itti,ittisunu,4
itti,ittikuun,4
Aššur,AN.ŠAR₂{ki},10
Aššur,{kur}aš,6
Aššur,AN.ŠAR₂,6
Aššur,{kur}AN.ŠAR₂{ki},15
Aššur,aššur{ki},5
Aššur,{kur}aššur{ki},10
Aššur,{kur}{d}aššur{ki},13
Aššur,AN.ŠAR₂{ki}ma,12
Aššur,BAL.TIL{ki},10
Aššur,{d}aššur,4
Aššur,aš+šuru₂,4
Aššur,aššur,1
Aššur,{d}aš+šur,5
Aššur,anšar₂{ki},8
Aššur,{kur}{d}ašur₄{ki},14
Aššur,{kur}aššur,6
Aššur,{kur}{d}aššur,9
Aššur,ašsur,2
Aššur,ašur₃,3
Aššur,{kur}aš+šur{ki},11
Aššur,aš+šur{ki},6
Aššur,AŠ,4
Aššur,{kur}AŠ,6
Aššur,{kur}AN.ŠAR₂,11
Aššur,AN.ŠAR{ki},9
Aššur,{kur}aš+šur,7
Aššur,{d}AN.ŠAR₂,9
Aššur,{d}aššur{ki},8
Aššur,{uru}aš+šur,7
Aššur,aššur{ki}ma,7
Mullissu,{d}ninlil₂,9
ezziš,HUŠiš,3
ezziš,ezziiš,1
ezziš,SUR₂iš,4
ezziš,ŠUR₂iš,4
ezziš,ezziiš₆,2
ezziš,HUŠiš₆,4
zēru,ŠE.NUMUN,8
zēru,NUMUN,5
zēru,NUMUNia,7
zēru,ziiri,3
zēru,NUMUNMEŠ,8
zēru,NUMUNšu,6
zēru,ŠE.NUMUNMEŠ,11
zēru,zeertu₄,4
zēru,zeri,2
zēru,{u₂}NUMUN,9
zēru,zeer,3
zēru,{še}NUMUN,9
zēru,ŠE.NUMUNšunu,11
zēru,ze₂er,4
zēru,zerušu,3
zēru,ŠE.NUMUNšu₂,10
zēru,zerani,4
zēru,ziirtu₄,4
zēru,{giš}NUMUN,10
zēru,NUMUNra,6
zēru,ŠE.NUMUN(NU),12
kaṣû ,ŠED₇,5
kaṣû ,u₂kaṣa,4
kaṣû ,kaṣu₂u₂,4
kaṣû ,tukaṣ₃ṣa,5
kaṣû ,tukaṣṣa,4
kaṣû ,ŠED₇MEŠ,7
kaṣû ,tukaṣ₃ṣašu₂ma,10
kaṣû ,kaṣaat₂,4
kaṣû ,kaṣaa,2
kaṣû ,ikaṣ₃ṣaa,5
kaṣû ,likeeṣṣaa,7
kaṣû ,SEDma,5
kaṣû ,ikaṣ₃ṣa,4
emēmu,imiim,4
emēmu,KUM₂.KUM₂im,11
emēmu,KUM₂ma,5
emēmu,KUM₂,5
emēmu,KUM₂em,6
emēmu,KUM₂am,6
emēmu,eem,3
emēmu,emma,2
emēmu,imim,3
emēmu,KUM₂mišu₂,7
emēmu,KUM₂MEŠ,7
emēmu,KUM₂.KUM₂am,11
emēmu,KUM₂.KUM₂{+im},13
emēmu,KUM₂mu,4
ṣupru,UMBIN,5
ṣupru,UMBINšu₂,7
ṣupru,ṣuupraaša₂,6
ṣupru,GIŠ.UMBIN,9
ṣupru,ṣuuprišu₂,4
ṣupru,ṣu₂upriki,5
ṣupru,ṣupurša₂,4
ṣupru,UMBINMEŠ,8
ṣupru,ṣu₂pur,3
ṣupru,ṣuupri,2
ṣupru,ṣupuršu₂nu,5
ṣupru,{giš}UMBIN.ZI.GAN,17
ušû,u₂šuu₂,4
ušû,{giš}ESI,7
ušû,{u₂}ESI,6
ušû,ESI,3
ušû,u₂ši,2
šinnu,šinnu,0
šinnu,ZU₂šu₂nu,5
šinnu,ZU₂ia,5
šinnu,ZU₂šu₂,5
šinnu,ZU₂,5
šinnu,ZU₂.MEŠšu₂,9
šinnu,šinnaka,3
šinnu,ZU₂MEŠšu₂,8
šinnu,šinnaaša₂,5
šinnu,šiinni,2
šinnu,ZU₂MU,5
šinnu,šiinnaašu,4
šinnu,šiinnima,4
šinnu,šiinnišu,3
šinnu,ZU₂.GA.KAM₂,11
šinnu,šinnati,3
šinnu,ZU₂.MEŠ,7
šinnu,ZU₂.MU,6
šinnu,šiinna,2
šinnu,šinnaatu₂,4
šinnu,šiinnu,1
šinnu,ZU₂ša₂,6
šinnu,šennu,1
šinnu,ZU₂.GIG.GA.KE₄,14
šinnu,šinati,3
šinnu,ZU₂MEŠšu₂nu,8
nadû,nadii,2
nadû,naditi,3
nadû,ŠUBdi,4
nadû,naduu,2
nadû,ŠUBtu₄,6
nadû,idii,4
nadû,nadi,1
nadû,ŠUBMEŠat,8
nadû,naduti,3
nadû,ŠUBi,4
nadû,ŠUBMEŠ,6
nadû,idi,3
nadû,naduu₂,3
ilu,DINGIRMEŠ,9
ilu,DINGIRšu₂,8
ilu,DINGIRMEŠša₂,12
ilu,DIGIR,5
ilu,DINGIRMEŠšu₂,11
ilu,DINGIRšu,7
ilu,DIGIR.ME,8
ilu,DIGIRME,7
ilu,DINGIRME,8
ilu,DINGIR.DINGIR,13
ilu,ilu₄,1
ilu,DIGIRMEŠ,8
ilu,DIGIRšu₂,7
ilu,ilaan,3
ilu,DINGIR.HUL.AMEŠ,15
ilu,DINGIRMU,8
ilu,ili,1
ilu,DINGIR.RA,9
ilu,DINGIR{me},10
ilu,{m}DINGIRILLATu₂a,16
ilu,i₃li₂,3
ilu,ENMEšu₂,6
ilu,ilu,0
ilu,DINGIRu₂a,8
ilu,il₃kaa,4
ilu,DINGIRka,8
ilu,ili₃,2
ilu,DINGIRBI,8
ilu,DINGIR.MEŠ,10
ilu,DINGIR.MU,9
ilu,li,2
ilu,DINGIRšina,9
ilu,DINGIRMEŠu₂ka,12
ilu,DINGIRlum,7
ilu,DINGIRDINGIR,12
ilu,ilšu,1
ilu,ilum,1
ilu,DINGIRma,8
ilu,ilišu₂,3
ilu,iliša₂,4
ilu,DINGIRia,8
ilu,{d}DINGIR,9
ilu,DIGIRMEŠša₂,11
ilu,DINGIRMEŠma,11
ilu,DIGIRRA,7
ilu,iliim,3
ilu,DINGIRMEšu₂,10
ilu,DIGIRMU,7
ilu,DINGIRMEŠka,11
ilu,DINGIRMES,9
ilu,i₃li₂MU,5
ilu,DIGIRma,7
ilu,ilaaam,4
ilu,ilatim,4
ilu,ilim,2
ilu,DINGIRMEŠu₂a,11
ilu,DINGIRMEŠni,11
ilu,DINGIRMEŠe,10
ilu,DINGIR(MAŠ),11
ilu,DIGIR.DIGIR,11
ilu,DINGIRni,8
ilu,DINGIRGU₁₀,10
ilu,DINGIRMEŠea,11
ilu,DINGIRLU₂,9
ilu,DINGIRMEŠniia,12
ilu,i₃li₂ma,5
ilu,i₃li₃,3
ilu,DIGIRi₁₄,7
ilu,DIGIRia₅,7
ilu,DIGIRšu₂nu,9
ilu,DINGIRi₁₄,8
ilu,ilišiin,5
ilu,DIGIRšu₂(UD),11
ilu,il₃šu₂,3
ilu,ilaam,3
ilu,DINGIRu₂utka,11
ūmu,u₄mi,3
ūmu,u₄mu,2
ūmu,U₄.1.KAM@v,10
ūmu,U₄.11.KAM@v,11
ūmu,U₄,3
ūmu,u₄me,3
ūmu,U₄MEŠ,5
ūmu,UD,3
ūmu,u₄mušu₂,5
ūmu,U₄MEŠšu₂,7
ūmu,U₄.15.KAM@v,11
ūmu,u₄ma,3
ūmu,UD.14.KAM@v,11
ūmu,UD.23.KAM@v,11
ūmu,U₄.14.KAM@v,11
ūmu,UD.21.KAM@v,11
ūmu,UD.25.KAM,9
ūmu,ud,3
ūmu,UD.1.KAM@v,10
ūmu,UD.3.KAM@v,10
ūmu,UD.29.KAM@v,11
ūmu,UD.4.KAM@v,10
ūmu,U₄.12.KAM@v,11
ūmu,U₄.13.KAM@v,11
ūmu,UD.25.KAM@v,11
ūmu,u₄mešu₂,5
ūmu,UD.10.KAM@v,11
ūmu,U₄.ME,5
ūmu,U₄.5.KAM@v,10
ūmu,UD.12.KAM@v,11
ūmu,u₄dakam,7
ūmu,U₄.6.KAM@v,10
ūmu,U₄.3.KAM@v,10
ūmu,U₄.4.KAM@v,10
ūmu,UD.24.KAM@v,11
ūmu,u₄um,3
ūmu,U₄.2.KAM@v,10
ūmu,U₄.2.KAM₂@v,11
ūmu,U₄.3.KAM,8
ūmu,u₄mišu₂,5
ūmu,UD.20.KAM@v,11
ūmu,U₄MESšu₂,7
ūmu,U₄MEia,6
ūmu,UD.22.KAM@v,11
ūmu,U₄.16.KAM@v,11
ūmu,UD.15.KAM@v,11
ūmu,UD.7.KAM@v,10
ūmu,U₄.MEŠ,6
ūmu,u₄muussu,6
ūmu,UD.13.KAM@v,11
ūmu,UD.26.KAM@v,11
ūmu,UD.8.KAM@v,10
ūmu,UD.MEŠ,6
ūmu,U₄mi,3
ūmu,u₄miia,5
ūmu,UD.2.KAM@v,10
ūmu,UD{+mu},5
ūmu,UD.21.LAL.KAM@v,15
ūmu,u₄mi₃,4
ūmu,UDme,3
ūmu,U₄me,3
ūmu,u₄miim,5
ūmu,U₄ME,4
ūmu,U₄.10.KAM@v,11
ūmu,UD.5.KAM@v,10
ūmu,u₂muia,4
ūmu,U₄MEŠsu₂,7
ūmu,UD.30.KAM@v,11
ūmu,U₄MEŠša₂,8
ūmu,U₄{um},5
ūmu,UD.27.KAM@v,11
ūmu,U₄.9.KAM@v,10
ūmu,UD.9.KAM@v,10
ūmu,UD.28.KAM@v,11
ūmu,UD.18.KAM@v,11
ūmu,u₄mišuma,6
ūmu,u₂mi,3
ūmu,u₄mešu₂ma,7
ūmu,U₄u₂šu₂,6
ūmu,UD.16.KAM@v,11
ūmu,u₄umka,5
ūmu,u₄mešuma,6
ūmu,UD.11.KAM@v,11
ūmu,UDmu,2
ūmu,UDmi,3
ūmu,UD.6.KAM@v,10
ūmu,U₄.9,4
ūmu,UD.10.KAM,9
ūmu,U₄.SA₉.AM₃,10
ūmu,U₄ma,3
ūmu,U₄šu₂un,6
ūmu,u₄matum,5
ūmu,u₄mišu,4
ūmu,umu,1
ūmu,U₄.7.KAM₂,9
ūmu,U₄mu,2
ūmu,U₄BI,4
ūmu,UD.19.KAM@v,11
ūmu,UDME,4
ūmu,u₄muMEŠ,5
ūmu,u₄muia,4
ūmu,UD.20.1.LAL.KAM@v,17
ūmu,UD.20.LAL.1.KAM@v,17
ūmu,U₄.DA,5
ūmu,U₄.SUD,6
ūmu,UD.17.KAM@v,11
ūmu,U₄MEŠša,7
ūmu,U₄.SA₉.A,8
ūmu,UD.20.2.LAL.KAM@v,17
ūmu,U₄.MEŠšu₂,8
ūmu,U₄MEŠia₂,8
ūmu,u₄mešu,4
ūmu,U₄MEŠšu,6
ūmu,U₄MEŠšina,9
ūmu,UDMEŠ,5
ūmu,UDum,3
ūmu,U₄.3.KAM₂,9
ūmu,U₄MEšu₂,6
ūmu,UD{+mu}.MEŠ,9
ūmu,ME,3
ūmu,U₄MEŠka,7
ūmu,u₂mu,2
ūmu,U₄MEŠMU,7
ūmu,u₄mišu₂ma,7
ūmu,UD.12.KAM₂,10
ūmu,UDMEŠšu₂,7
ūmu,U₄.1.KAM₂,9
ūmu,U₄(NA),6
ūmu,UDmišu,4
ūmu,U₄šu₂,4
hīrtu,hiirtu₂,3
hīrtu,hiratsu,3
hīrtu,hiirtu₄,3
hīrtu,hirit,3
hīrtu,hi(PA)irti,7
hīrtu,hiraku,3
hīrtu,hiirtu,2
hīrtu,{munus}hiratišu₂nu,14
hīrtu,hiišti,4
hīrtu,MUNUS.UŠ.DAM,12
hīrtu,hiirtišu₂,5
hīrtu,{d}hirat,6
hīrtu,hiirti,3
hīrtu,hirtu₂,2
hīrtu,hiirtika,5
šiqlu,GIN₂.TA,7
šiqlu,šiqlu,0
šiqlu,KISAL,5
šiqlu,GIN₂(GUR),9
šiqlu,GIN₂TA.AM₃,10
šiqlu,GIN₂TAAM₃,9
ṣibtu,MAŠ,5
ṣibtu,DAB,5
ṣibtu,ṣibiit,3
ṣibtu,ṣi₂ibtam₂,5
ṣibtu,DABsu,4
ṣibtu,ṣibit,2
ṣibtu,ṣiibtika,4
ṣibtu,ṣibitsu,2
ṣibtu,ṣibti,1
ṣibtu,ṣibtu₄,1
ṣibtu,DABit,5
ṣibtu,ṣibat,2
ṣibtu,I₃.DAB₅,7
ṣibtu,MAŠ₂.BI,7
Šamaš,{d}20,5
Šamaš,(d)-UTU,7
Šamaš,{d}UTUši,7
Šamaš,{d}ša₂maš,5
Šamaš,{d}UTUhaziir,11
Šamaš,U₂.{d}UTU,9
Šamaš,(d),5
Šamaš,{mul}{d}UTU,11
Šamaš,{hepi₂}{d}UTU,13
Šamaš,ša₂maš,2
kurru,GURru,3
kurru,GURri,4
kurru,GURru₃,4
kurru,kurri,1
kurru,kur₃ru,1
kurru,kur₃ru₃,2
kurru,kur₃ri,2
še'u,ŠEim,4
še'u,ŠE.IM,5
še'u,ŠEam,4
še'u,šeim,2
še'u,šeam,2
še'u,ŠEaam,5
še'u,ŠE{e}{meš},9
še'u,ŠE.BAR,6
še'u,ŠE.UM,5
še'u,šeum,2
še'u,še,2
še'u,ŠEum,4
še'u,ŠEea,4
še'u,ŠE.AM,5
še'u,ŠE{am},6
še'u,šee,2
še'u,ŠE.BARMEŠ,9
še'u,šuu₂,3
aššatu,aš₂šatsu,2
aššatu,alti,4
aššatu,DAMšu₂,6
aššatu,DAMsu,5
aššatu,aš₂ša₂ti,3
aššatu,DAM.A.NI,8
aššatu,DAM.NI,6
aššatu,DAMMEŠ,6
aššatu,DAMsa₃,6
aššatu,aš₂šatu₄,2
aššatu,aššatam,2
aššatu,DAMBI,6
aššatu,DAMsu₂,6
aššatu,aš₂ša₂tišu₂,5
aššatu,{munus}aš₂ša₂tu₄,10
aššatu,aššaatka,3
aššatu,aššaassu₂,4
aššatu,aš₂ša₂tu₂,3
aššatu,aššatum,1
leqû,leqaanni,5
leqû,TIqi₂,4
leqû,TIqe₂,4
leqû,liqaannu,6
leqû,leqi₂,2
leqû,ŠU.TI.A,7
leqû,elqi₂ša,6
leqû,liqi₂ma,5
leqû,lilqi₂,4
leqû,ilqe₂,4
leqû,TIMEŠni,7
leqû,il₅lequ₂u₂,7
leqû,elqi₂,4
leqû,ilqu₂u₂,6
leqû,ŠU.TI,5
leqû,TI,4
leqû,tušalqa,6
leqû,ileqqe₂,4
leqû,ilquu₂,5
leqû,TIe,4
leqû,lilqaanni,7
leqû,ilteqa,3
leqû,TIu₂,4
leqû,ileqqi₂,4
leqû,leqaata,4
leqû,TIqi₂šu₂ma,9
leqû,TIqi₂ma,6
leqû,ilteqe₂,4
leqû,teelqe₂,5
leqû,liqi₂,3
leqû,ileqquu,4
leqû,leqat,2
leqû,ŠU.TIa,6
leqû,ileeqqe₂,5
leqû,ŠU.BA.AN.TI.EŠ,14
leqû,TIqe₂ma,6
leqû,alqaaš₂šu₂,9
leqû,aleqe₂;am,6
leqû,leqe₂e,3
leqû,iltequu,4
leqû,ilqaanni,7
leqû,liqe₂e,4
leqû,lequu₂,3
leqû,ilqaašu₂,7
leqû,liqe₂ema,6
leqû,ilequ₂u₂,5
leqû,ileqe₂,3
leqû,ilqu₂,4
leqû,lequu,2
leqû,leqe₂am,4
leqû,lilquma,5
leqû,liqi₂i,4
leqû,TIma,4
leqû,TIi,4
leqû,leqe₂ma,4
leqû,liilqi₂aam,8
leqû,ilequniku,6
leqû,talqi₂ma,7
leqû,liqe₂ma,5
leqû,leqa₂anni,6
leqû,la₂qa₂am,6
leqû,liqe₂,3
leqû,ilqi₂,4
leqû,ilqe₂aamma,8
leqû,liilqi₂,5
leqû,teelqe₂u₂,7
leqû,leqi₂šuma,6
leqû,laqe₂e,4
leqû,leqaat,3
leqû,talqi₂nima,9
leqû,alqaa,4
leqû,ileeqqe₂šu,7
leqû,leqe₂šuma,6
leqû,leqat₂,3
leqû,ilqaa,4
leqû,leqaaku,4
leqû,TI.MEŠ,6
leqû,ilaqqi₂,5
leqû,leqatma,4
leqû,liqi,2
leqû,teleqqe₂e,6
leqû,leqi₂i,3
leqû,ilqu,3
leqû,leqema,3
leqû,leqe₂,2
leqû,liqi₂animma,9
leqû,lulqe₂,4
leqû,iltequu₂,5
leqû,TI{+u₂},7
leqû,TIa,4
leqû,leqe,1
leqû,liqe₂am,5
leqû,ilteqi₂,4
mahru,mahar,2
mahru,mahriia,3
mahru,maharšu₂nu,5
mahru,IGIka,5
mahru,mahratu,2
mahru,maahrika,4
mahru,maharka,3
mahru,mahri,1
mahru,maharki,3
mahru,IGIšu₂,5
mahru,mahrišu₂,3
mahru,IGIki,5
mahru,mahriimma,5
mahru,mahrimma,4
mahru,IGIši,5
mahru,mahrašu₂,3
mahru,mahra,1
mahru,mahru,0
mahru,IGIkunu,6
mahru,IGIBI,5
mahru,IGIia,5
mahru,mahrika,3
mahru,maharati,4
mahru,maharšu₂,3
mahru,mahrini,3
mahru,mahrišunu,4
mahru,mahreea,3
mahru,mahruša₂,3
mahru,mahriya,3
mahru,mahriki,3
mahru,maharkuun,4
mahru,mahir₂ti,4
mahru,maharšu₂un,5
warhu,ITIMEŠ,6
warhu,{wa}ITI,5
