lemma, CV, distance
palāsu I,tappalaas₃ma,8
palāsu I,ippalis,6
palāsu I,IGI.BARMEŠšu₂ma,14
palāsu I,IGI.BARMEŠa,11
inūma I,U₄ma,5
inūma I,U₄,7
inūma I,inuma,3
inūma I,inuu₂ma,5
inūma I,UDma,5
inūma I,UD,7
tību I,ZI,5
tību I,tibu,3
tību I,ZIib,6
tību I,ZI.GA,6
tību I,ZIšu₂,5
tību I,tibušu₂,4
tību I,tibuum,3
tību I,ZIbu,4
tību I,tibišu₂,5
tību I,ZIša₂,6
tību I,tebi,4
tību I,ZIbi,5
tību I,tibišina,6
tību I,tibukun,4
tību I,tibušu,3
tību I,ZIšu,5
tību I,ZIIM,6
šūtu II,{im}U₁₈,7
šūtu II,{im}U₁₉.LU,10
šūtu II,IM.U₁₈.LU,9
šūtu II,{im}1,7
šūtu II,sutuu₂,5
šūtu II,{tum₉}U₁₈.LU,11
šūtu II,{tum₉}U₁₈,8
šūtu II,{tum₉}U₁₉.LU,11
šūtu II,IM.1,7
šūtu II,{im}šuu₂tu,9
šūtu II,šutušu₂,4
šūtu II,{tu₁₅}U₁₈.LU,11
šūtu II,{d}{im}U₁₈,10
šūtu II,{im}DIŠ,6
šūtu II,{im}U₁₉,7
aṣû I,E₃,5
aṣû I,E₃MEŠ,5
aṣû I,E₃ṣi,5
aṣû I,NU.UN.E₃,8
aṣû I,šuṣima,5
aṣû I,E₃ka,5
aṣû I,ṣi₂aam,6
aṣû I,E₃ma,5
aṣû I,šuṣi,5
aṣû I,u₂šeṣuu₂,7
aṣû I,uṣṣaamma,7
aṣû I,liṣima,5
aṣû I,aṣuu₂,3
aṣû I,liṣaa,5
aṣû I,u₂ṣu₂u₂,6
aṣû I,liiṣi,5
aṣû I,E₃šu₂ma,7
aṣû I,lišeṣašumma,10
aṣû I,tašeṣaaʾ,6
aṣû I,šuṣu₂u₂,6
aṣû I,uṣṣa,4
aṣû I,E₃e,5
aṣû I,u₂ṣaa,5
aṣû I,E₃u₂,5
aṣû I,E₃šu₂,5
aṣû I,E₃at,5
aṣû I,ṣii,4
aṣû I,E₃u,5
aṣû I,littaṣi,7
aṣû I,E₃a,5
aṣû I,uṣṣuu₂,5
aṣû I,u₂šeṣa,6
aṣû I,u₂še₂₀ṣi₂šu,10
aṣû I,šuṣi₂ni,6
aṣû I,u₂šeṣi,6
aṣû I,aṣišu₂,4
aṣû I,BA.E₃,5
aṣû I,tušeeṣṣašumma,12
aṣû I,šuṣuu₂,5
aṣû I,E₃MEŠni,7
aṣû I,uṣṣuu,4
aṣû I,u₂šeṣaamma,9
aṣû I,E₃ša₂,5
aṣû I,waṣaa,4
aṣû I,E₃MEŠšu₂,8
aṣû I,E₃am,5
aṣû I,ušteṣi,6
aṣû I,ittaṣunu,6
aṣû I,luṣuu₂ni,7
aṣû I,liṣaamma,7
aṣû I,ittaṣaa,6
aṣû I,{+itta}E₃{+a},12
aṣû I,tušeṣi,6
aṣû I,tuušteṣi,8
aṣû I,šuṣii,5
aṣû I,u₂šeṣaa,7
aṣû I,uṣṣaa,4
aṣû I,ulteṣi,6
aṣû I,aṣi,3
aṣû I,šuṣi₂,5
aṣû I,aṣeka,3
aṣû I,lišeṣika,7
aṣû I,u₂šeeṣṣi,8
aṣû I,šuṣaa,5
aṣû I,ušteṣima,7
aṣû I,u₂ṣi₂niim,8
aṣû I,u₂ṣi₂am,6
aṣû I,aṣee,3
aṣû I,ittaṣaaʾ,6
aṣû I,aṣuu,3
aṣû I,aṣu,3
aṣû I,u₂šeṣi₂,7
aṣû I,littaaṣṣi,8
aṣû I,aṣu₂u₂,4
aṣû I,E₃.MEŠšu₂,9
aṣû I,mušeṣaat,7
aṣû I,E₃MEŠma,7
aṣû I,ṣiiim,5
aṣû I,u₂ṣi,5
aṣû I,aṣii,3
aṣû I,ittaṣuu₂,6
aṣû I,E₁₁šu₂,6
aṣû I,tušeṣima,7
aṣû I,uṣṣi,4
aṣû I,E₃ni,5
aṣû I,aṣia,3
aṣû I,ittaṣaanni,8
aṣû I,lišeṣiki,7
aṣû I,u₂ṣaamma,7
aṣû I,u₂šeeṣṣaannaašu₂,15
aṣû I,šuṣaatu,6
aṣû I,šuṣaatu₂,7
aṣû I,u₂ṣaaʾ,5
aṣû I,luṣi,5
aṣû I,uṣṣima,5
aṣû I,iṣaa,4
aṣû I,iṣii,4
aṣû I,taattaṣaa,8
aṣû I,SAR,5
aṣû I,šuṣi₂a,5
aṣû I,tušeeṣṣaa,8
aṣû I,u₂ṣuni,5
aṣû I,u₂ṣuu₂,5
aṣû I,ušteṣuu,7
aṣû I,ušteeṣṣema(BA),13
aṣû I,ittaṣi,6
aṣû I,waṣii,4
aṣû I,E₁₁am,5
aṣû I,uṣṣu,4
aṣû I,uṣṣani,5
aṣû I,uṣṣaaam,6
aṣû I,u₂ṣuka,5
aṣû I,u₂šeeṣṣuu₂,9
aṣû I,ittaṣuni,6
aṣû I,lišeṣi,6
aṣû I,liṣuni,5
aṣû I,aṣima,3
aṣû I,taaṣṣi,5
aṣû I,tuṣiama,6
aṣû I,E₃ME,5
aṣû I,mušeṣuu₂,7
aṣû I,ušteeṣṣi,8
aṣû I,E₃BI,4
aṣû I,ṣaatu,5
aṣû I,šuṣee,5
aṣû I,u₂:uṣṣu,7
aṣû I,ittaṣima,6
aṣû I,liṣi,5
aṣû I,u₂ṣu,5
aṣû I,E₃šu,5
aṣû I,ušteeṣṣuu,8
aṣû I,šuu₂ṣi,6
aṣû I,ulteṣaa,7
aṣû I,uṣṣuni,5
aṣû I,šuṣu,5
ul I,u₂ul,3
ul I,ul,2
ul I,u₃ul,3
ul I,NU.MU.UN.TEŠ₂,13
ul I,NU.AL.TIL,8
bâšu I,UR,6
bâšu I,tabbaaš,7
bâšu I,tubaša₂ani,8
bâšu I,NU.UN.TEŠ₂,10
bâšu I,TEŠ,6
šarru I,LUGALME,7
šarru I,šarruumma,4
šarru I,šar,4
šarru I,MAN,7
šarru I,LUGALMEŠni,10
šarru I,LUGALMEŠ,8
šarru I,šarrani,3
šarru I,šar₃,4
šarru I,šarra,3
šarru I,šarraam,3
šarru I,šarri,3
šarru I,LUGAL.LA,8
šarru I,šarani,4
šarru I,šarriim,3
šarru I,{mul}LUGAL,10
šarru I,BARA₂,7
šarru I,LUGALšu₂nu,9
šarru I,LUGAL.LUGAL,11
šarru I,MANšu₂,6
šarru I,šarruum,2
šarru I,LUGAL.LA.BI,10
šarru I,šarri₃,3
šarru I,LUGAL.MEŠ,9
šarru I,LUGALša₂,8
šarru I,LUGALE,7
šarru I,šarru,2
šarru I,MANMEŠ,7
šarru I,LUGALša,7
šarru I,šarre,3
šarru I,LUGALanni,9
šarru I,IŠŠEBU,7
šarru I,LUGAL.MEŠni,11
šarru I,MANMEŠni,8
šarru I,LUGALšu₂,8
šarru I,šar(ŠIR₃)ri,8
šarru I,šarrum,2
šarru I,šarrašu,3
šarru I,LUGALšu,7
šarru I,LUGALBI,6
šarru I,LUGAL(RAB)MEŠ,13
šarru I,LUGAL.IM.GI,10
šarru I,LUGALkunu,8
šarru I,lugal,7
šarru I,LUGALMEŠšinaama,14
šarru I,LUGALia,7
šarru I,šarru₃,2
šarru I,LUGALMEŠšu₂,11
mannu I,mannuumma,4
mannu I,manni,3
mannu I,manna,3
mannu I,mannam,3
mannu I,manuumma,4
mannu I,mannašu₂nu,5
mannu I,maannu,3
mannu I,mannuu₂,2
mannu I,manniia,3
mannu I,maannuumma,5
mannu I,manuma,3
mannu I,maannuum,3
mannu I,mannuma,2
mannu I,A.BA.ME.ENMEŠ,13
mannu I,maanniim,4
tabālu I,tabalma,4
tabālu I,itabbal,6
tabālu I,tatabbal,6
tabālu I,itabbalu₄,5
tabālu I,itabbalu,5
tabālu I,litbalšu₂,7
tabālu I,tabli,4
tabālu I,litbal,7
tabālu I,TUM₃šu₂,7
tabālu I,TUM₃ma,8
tabālu I,tabla,4
tabālu I,attabal,6
tabālu I,IRlu₄,6
tabālu I,ittaabbalu,7
tabālu I,itbalšima,7
tabālu I,itbal,6
tabālu I,itbala,6
tabālu I,ittabbata,7
tabālu I,itbalu,5
tabālu I,tatabal,6
tabālu I,itbalka,6
tabālu I,tabalu,3
tabālu I,ittanabbal,8
tabālu I,litbalu,6
tabālu I,littabil,7
tabālu I,ittablani,6
tabālu I,atabbal,6
tabālu I,u₂tabbal,7
tabālu I,ittabbalšu₂,7
tabālu I,tablima,4
tabālu I,tatabbalšu₂,7
tabālu I,u₂šatbalu,7
tabālu I,itabalu₂ni,5
tabālu I,tabil,4
u I,u,2
u I,u₂,2
u I,u₃(u₂),5
šumu I,MUia,6
šumu I,MUkunu,5
šumu I,šumi,3
šumu I,MUšu₂nu,6
šumu I,šumiia,3
šumu I,MU,6
šumu I,MUNI,5
šumu I,MUMEŠ,6
šumu I,MUka,6
šumu I,šumeia,3
šumu I,MUšu,5
šumu I,šuma,3
šumu I,šum₃šu₂,4
šumu I,MUki,6
šumu I,šumi₃ka,4
šumu I,šumi₃,3
šumu I,šumšu,3
šumu I,MU.BI,5
šumu I,šuuššu₂,5
šumu I,MU.NE,6
šumu I,MUMEŠšu₂,8
šumu I,MUNE.NE,7
šumu I,MUia₂,6
šumu I,šumišunu,4
šumu I,šumšu₂,3
šumu I,šumu,2
šumu I,šume,3
šumu I,MUNE,6
šumu I,MU.NI,5
šumu I,šumšu₂nu,4
šumu I,MU.ŠID.BI.IM,11
šumu I,šumša,3
šumu I,MUšu₂ma,6
šumu I,šuumšu,4
šumu I,MUMEŠka,7
šumu I,MU.BI.IM,7
šumu I,šuumka,4
šumu I,MU.NI.IM,7
šumu I,šumuini,3
šumu I,MUani,6
šumu I,šumuani,3
šumu I,šumika,3
šumu I,šumki,3
šumu I,MU.DIDLI,7
šumu I,MUia₅,6
šumu I,šumaam,3
šumu I,šumaat,3
šumu I,šumišu,3
šumu I,MU.NE₂.EM,9
šumu I,šuum,3
šumu I,šumeka,3
šumu I,MUkama,6
šumu I,MUku,5
šumu I,MUBI,5
šumu I,šum,3
šumu I,šumešu₂,4
šumu I,šumsukat₃,5
šumu I,šumka₁₃,4
šumu I,šum₃šu₂nu,5
šumu I,MUša₂,6
šumu I,šumišu₂,4
šumu I,šumikaa,4
šumu I,MUiama,6
šumu I,MU.ŠID.IM.BI,11
šumu I,MUBIIM,6
šumu I,MU.NE.NE,8
šumu I,šumšunuma,5
šumu I,MU.MU,6
šumu I,šumešu₂un,5
šumu I,šumišuma,4
šumu I,MUME,6
itti I,KI,5
itti I,KIMU,6
itti I,KIšu₂,6
itti I,ittiia,2
itti I,KIia,5
itti I,ittika,2
itti I,ittu₄,3
itti I,išti₂,3
itti I,KIka,6
itti I,ittišu₂,3
itti I,ittišu₂nu,5
itti I,KIša₂,6
itti I,{m}itti{d}ASAL.LU₂.HIbala₂ṭu₃,24
itti I,ittiša,2
itti I,ittini,2
itti I,KIia₂,5
itti I,ittiini,3
itti I,{m}KI{d}+ENDIN,13
itti I,KIšu₂nu,7
itti I,KIšu,6
itti I,itika,3
itti I,iti,3
itti I,ittiia₂,3
itti I,ittiki,2
itti I,ittišina,4
itti I,itišunuma,7
itti I,ittiša₂,3
itti I,KIkunuma,8
itti I,KIkunu,6
itti I,ittikama,4
itti I,ittekunu,5
itti I,ittikunu,4
itti I,ittišu,2
itti I,ittikaama,5
itti I,KIki,5
itti I,itteia,3
itti I,KIkama,6
itti I,{m}KI{d}AMAR.UTUbalaṭu,22
itti I,KIia₅,5
itti I,ittisunu,4
itti I,ittikuun,4
Aššur I,AN.ŠAR₂{ki},10
Aššur I,{kur}aš,6
Aššur I,AN.ŠAR₂,6
Aššur I,{kur}AN.ŠAR₂{ki},15
Aššur I,aššur{ki},5
Aššur I,{kur}aššur{ki},10
Aššur I,{kur}{d}aššur{ki},13
Aššur I,AN.ŠAR₂{ki}ma,12
Aššur I,BAL.TIL{ki},10
Aššur I,{d}aššur,6
Aššur I,aš+šuru₂,4
Aššur I,aššur,3
Aššur I,{d}aš+šur,7
Aššur I,anšar₂{ki},8
Aššur I,{kur}{d}ašur₄{ki},14
Aššur I,{kur}aššur,8
Aššur I,{kur}{d}aššur,11
Aššur I,ašsur,4
Aššur I,ašur₃,4
Aššur I,{kur}aš+šur{ki},11
Aššur I,aš+šur{ki},6
Aššur I,AŠ,6
Aššur I,{kur}AŠ,6
Aššur I,{kur}AN.ŠAR₂,11
Aššur I,AN.ŠAR{ki},9
Aššur I,{kur}aš+šur,9
Aššur I,{d}AN.ŠAR₂,9
Aššur I,{d}aššur{ki},8
Aššur I,{uru}aš+šur,9
Aššur I,aššur{ki}ma,7
Mullissu I,{d}ninlil₂,9
ezziš I,HUŠiš,5
ezziš I,ezziiš,3
ezziš I,SUR₂iš,6
ezziš I,ŠUR₂iš,6
ezziš I,ezziiš₆,3
ezziš I,HUŠiš₆,5
zēru II,ŠE.NUMUN,8
zēru II,NUMUN,7
zēru II,NUMUNia,7
zēru II,ziiri,6
zēru II,NUMUNMEŠ,8
zēru II,NUMUNšu,7
zēru II,ŠE.NUMUNMEŠ,11
zēru II,zeri,5
zēru II,{u₂}NUMUN,9
zēru II,zeer,6
zēru II,{še}NUMUN,9
zēru II,ŠE.NUMUNšunu,12
zēru II,ze₂er,6
zēru II,zerušu,4
zēru II,ŠE.NUMUNšu₂,11
zēru II,zerani,5
zēru II,{giš}NUMUN,10
zēru II,NUMUNra,7
zēru II,ŠE.NUMUN(NU),12
kaṣû III,ŠED₇,8
kaṣû III,u₂kaṣa,7
kaṣû III,kaṣu₂u₂,5
kaṣû III,tukaṣ₃ṣa,7
kaṣû III,tukaṣṣa,7
kaṣû III,ŠED₇MEŠ,8
kaṣû III,tukaṣ₃ṣašu₂ma,10
kaṣû III,kaṣaat₂,5
kaṣû III,kaṣaa,5
kaṣû III,ikaṣ₃ṣaa,6
kaṣû III,likeeṣṣaa,9
kaṣû III,SEDma,8
kaṣû III,ikaṣ₃ṣa,6
emēmu I,imiim,6
emēmu I,KUM₂.KUM₂im,11
emēmu I,KUM₂ma,7
emēmu I,KUM₂,7
emēmu I,KUM₂em,7
emēmu I,KUM₂am,7
emēmu I,eem,5
emēmu I,emma,4
emēmu I,imim,5
emēmu I,KUM₂mišu₂,8
emēmu I,KUM₂MEŠ,7
emēmu I,KUM₂.KUM₂am,11
emēmu I,KUM₂.KUM₂{+im},14
emēmu I,KUM₂mu,6
ṣupru I,UMBIN,7
ṣupru I,UMBINšu₂,8
ṣupru I,ṣuupraaša₂,6
ṣupru I,GIŠ.UMBIN,8
ṣupru I,ṣuuprišu₂,5
ṣupru I,ṣu₂upriki,5
ṣupru I,ṣupurša₂,4
ṣupru I,UMBINMEŠ,8
ṣupru I,ṣu₂pur,4
ṣupru I,ṣuupri,4
ṣupru I,ṣupuršu₂nu,5
ṣupru I,{giš}UMBIN.ZI.GAN,16
ušû I,u₂šuu₂,4
ušû I,{giš}ESI,6
ušû I,{u₂}ESI,5
ušû I,ESI,4
ušû I,u₂ši,4
šinnu I,šinnu,2
šinnu I,ZU₂šu₂nu,7
šinnu I,ZU₂ia,7
šinnu I,ZU₂šu₂,6
šinnu I,ZU₂,7
šinnu I,ZU₂.MEŠšu₂,10
šinnu I,šinnaka,3
šinnu I,ZU₂MEŠšu₂,9
šinnu I,šinnaaša₂,5
šinnu I,šiinni,4
šinnu I,ZU₂MU,7
šinnu I,šiinnaašu,5
šinnu I,šiinnima,4
šinnu I,šiinnišu,4
šinnu I,ZU₂.GA.KAM₂,11
šinnu I,šinnati,3
šinnu I,ZU₂.MEŠ,7
šinnu I,ZU₂.MU,7
šinnu I,šiinna,4
šinnu I,šinnaatu₂,5
šinnu I,šiinnu,3
šinnu I,ZU₂ša₂,7
šinnu I,šennu,3
šinnu I,ZU₂.GIG.GA.KE₄,14
šinnu I,šinati,4
šinnu I,ZU₂MEŠšu₂nu,10
nadû I,nadii,3
nadû I,naditi,3
nadû I,ŠUBdi,6
nadû I,naduu,3
nadû I,ŠUBtu₄,6
nadû I,idii,5
nadû I,nadi,3
nadû I,ŠUBMEŠat,8
nadû I,naduti,3
nadû I,ŠUBi,6
nadû I,ŠUBMEŠ,6
nadû I,idi,5
nadû I,naduu₂,3
ilu I,DINGIRMEŠ,8
ilu I,DINGIRšu₂,8
ilu I,DINGIRMEŠša₂,11
ilu I,DIGIR,5
ilu I,DINGIRMEŠšu₂,11
ilu I,DINGIRšu,7
ilu I,DIGIR.ME,8
ilu I,DIGIRME,7
ilu I,DINGIRME,7
ilu I,DINGIR.DINGIR,12
ilu I,ilu₄,2
ilu I,DIGIRMEŠ,8
ilu I,DIGIRšu₂,8
ilu I,ilaan,3
ilu I,DINGIR.HUL.AMEŠ,14
ilu I,DINGIRMU,7
ilu I,ili,3
ilu I,DINGIR.RA,8
ilu I,DINGIR{me},9
ilu I,{m}DINGIRILLATu₂a,16
ilu I,i₃li₂,4
ilu I,ENMEšu₂,7
ilu I,ilu,2
ilu I,DINGIRu₂a,8
ilu I,il₃kaa,4
ilu I,DINGIRka,7
ilu I,ili₃,3
ilu I,DINGIRBI,7
ilu I,DINGIR.MEŠ,9
ilu I,DINGIR.MU,8
ilu I,li,4
ilu I,DINGIRšina,9
ilu I,DINGIRMEŠu₂ka,12
ilu I,DINGIRlum,8
ilu I,DINGIRDINGIR,11
ilu I,ilšu,3
ilu I,ilum,2
ilu I,DINGIRma,7
ilu I,ilišu₂,4
ilu I,iliša₂,4
ilu I,DINGIRia,7
ilu I,{d}DINGIR,8
ilu I,DIGIRMEŠša₂,11
ilu I,DINGIRMEŠma,10
ilu I,DIGIRRA,7
ilu I,iliim,3
ilu I,DINGIRMEšu₂,10
ilu I,DIGIRMU,7
ilu I,DINGIRMEŠka,10
ilu I,DINGIRMES,8
ilu I,i₃li₂MU,5
ilu I,DIGIRma,7
ilu I,ilaaam,4
ilu I,ilatim,4
ilu I,ilim,3
ilu I,DINGIRMEŠu₂a,11
ilu I,DINGIRMEŠni,10
ilu I,DINGIRMEŠe,9
ilu I,DINGIR(MAŠ),10
ilu I,DIGIR.DIGIR,10
ilu I,DINGIRni,7
ilu I,DINGIRGU₁₀,9
ilu I,DINGIRMEŠea,10
ilu I,DINGIRLU₂,8
ilu I,DINGIRMEŠniia,12
ilu I,i₃li₂ma,5
ilu I,i₃li₃,4
ilu I,DIGIRi₁₄,8
ilu I,DIGIRia₅,8
ilu I,DIGIRšu₂nu,9
ilu I,DINGIRi₁₄,8
ilu I,ilišiin,5
ilu I,DIGIRšu₂(UD),11
ilu I,il₃šu₂,4
ilu I,ilaam,3
ilu I,DINGIRu₂utka,11
ūmu I,u₄mi,5
ūmu I,U₄.1.KAM@v,10
ūmu I,U₄.11.KAM@v,11
ūmu I,U₄,5
ūmu I,u₄me,5
ūmu I,U₄MEŠ,5
ūmu I,UD,5
ūmu I,u₄mušu₂,5
ūmu I,u₄mu,4
ūmu I,U₄MEŠšu₂,8
ūmu I,U₄.15.KAM@v,11
ūmu I,u₄ma,5
ūmu I,UD.14.KAM@v,11
ūmu I,UD.23.KAM@v,11
ūmu I,U₄.14.KAM@v,11
ūmu I,UD.21.KAM@v,11
ūmu I,UD.25.KAM,9
ūmu I,ud,4
ūmu I,UD.1.KAM@v,10
ūmu I,UD.3.KAM@v,10
ūmu I,UD.29.KAM@v,11
ūmu I,UD.4.KAM@v,10
ūmu I,U₄.12.KAM@v,11
ūmu I,U₄.13.KAM@v,11
ūmu I,UD.25.KAM@v,11
ūmu I,u₄mešu₂,6
ūmu I,UD.10.KAM@v,11
ūmu I,U₄.ME,5
ūmu I,U₄.5.KAM@v,10
ūmu I,UD.12.KAM@v,11
ūmu I,u₄dakam,7
ūmu I,U₄.6.KAM@v,10
ūmu I,U₄.3.KAM@v,10
ūmu I,U₄.4.KAM@v,10
ūmu I,UD.24.KAM@v,11
ūmu I,u₄um,4
ūmu I,U₄.2.KAM@v,10
ūmu I,U₄.2.KAM₂@v,11
ūmu I,U₄.3.KAM,8
ūmu I,u₄mišu₂,6
ūmu I,UD.20.KAM@v,11
ūmu I,U₄MESšu₂,8
ūmu I,U₄MEia,6
ūmu I,UD.22.KAM@v,11
ūmu I,U₄.16.KAM@v,11
ūmu I,UD.15.KAM@v,11
ūmu I,UD.7.KAM@v,10
ūmu I,U₄.MEŠ,6
ūmu I,u₄muussu,6
ūmu I,UD.13.KAM@v,11
ūmu I,UD.26.KAM@v,11
ūmu I,UD.8.KAM@v,10
ūmu I,UD.MEŠ,6
ūmu I,U₄mi,5
ūmu I,u₄miia,5
ūmu I,UD.2.KAM@v,10
ūmu I,UD{+mu},6
ūmu I,UD.21.LAL.KAM@v,15
ūmu I,u₄mi₃,5
ūmu I,UDme,5
ūmu I,U₄me,5
ūmu I,u₄miim,5
ūmu I,U₄ME,5
ūmu I,U₄.10.KAM@v,11
ūmu I,UD.5.KAM@v,10
ūmu I,u₂muia,4
ūmu I,U₄MEŠsu₂,8
ūmu I,UD.30.KAM@v,11
ūmu I,U₄MEŠša₂,8
ūmu I,U₄{um},5
ūmu I,UD.27.KAM@v,11
ūmu I,U₄.9.KAM@v,10
ūmu I,UD.9.KAM@v,10
ūmu I,UD.28.KAM@v,11
ūmu I,UD.18.KAM@v,11
ūmu I,u₄mišuma,6
ūmu I,u₂mi,5
ūmu I,u₄mešu₂ma,7
ūmu I,U₄u₂šu₂,6
ūmu I,UD.16.KAM@v,11
ūmu I,u₄mešuma,6
ūmu I,UD.11.KAM@v,11
ūmu I,UDmu,4
ūmu I,UDmi,5
ūmu I,UD.6.KAM@v,10
ūmu I,U₄.9,5
ūmu I,UD.10.KAM,9
ūmu I,U₄.SA₉.AM₃,10
ūmu I,U₄ma,5
ūmu I,U₄šu₂un,6
ūmu I,u₄matum,6
ūmu I,u₄mišu,5
ūmu I,umu,3
ūmu I,U₄.7.KAM₂,9
ūmu I,U₄mu,4
ūmu I,U₄BI,4
ūmu I,UD.19.KAM@v,11
ūmu I,UDME,5
ūmu I,u₄muMEŠ,5
ūmu I,u₄muia,4
ūmu I,UD.20.1.LAL.KAM@v,17
ūmu I,UD.20.LAL.1.KAM@v,17
ūmu I,U₄.DA,5
ūmu I,U₄.SUD,6
ūmu I,UD.17.KAM@v,11
ūmu I,U₄MEŠša,7
ūmu I,U₄.SA₉.A,8
ūmu I,UD.20.2.LAL.KAM@v,17
ūmu I,U₄.MEŠšu₂,9
ūmu I,U₄MEŠia₂,8
ūmu I,u₄mešu,5
ūmu I,U₄MEŠšu,7
ūmu I,U₄MEŠšina,9
ūmu I,UDMEŠ,5
ūmu I,UDum,4
ūmu I,U₄.3.KAM₂,9
ūmu I,U₄MEšu₂,7
ūmu I,UD{+mu}.MEŠ,9
ūmu I,ME,5
ūmu I,U₄MEŠka,7
ūmu I,u₂mu,4
ūmu I,U₄MEŠMU,7
ūmu I,u₄mišu₂ma,7
ūmu I,UD.12.KAM₂,10
ūmu I,UDMEŠšu₂,8
ūmu I,U₄.1.KAM₂,9
ūmu I,U₄(NA),6
ūmu I,UDmišu,5
ūmu I,U₄šu₂,5
hīrtu I,hiirtu₂,4
hīrtu I,hiratsu,5
hīrtu I,hiirtu₄,4
hīrtu I,hirit,5
hīrtu I,hi(PA)irti,9
hīrtu I,hiraku,5
hīrtu I,hiirtu,4
hīrtu I,{munus}hiratišu₂nu,14
hīrtu I,hiišti,6
hīrtu I,MUNUS.UŠ.DAM,12
hīrtu I,hiirtišu₂,6
hīrtu I,{d}hirat,8
hīrtu I,hiirti,5
hīrtu I,hirtu₂,3
hīrtu I,hiirtika,5
šiqlu I,GIN₂.TA,7
šiqlu I,šiqlu,2
šiqlu I,KISAL,7
šiqlu I,GIN₂(GUR),9
šiqlu I,GIN₂TA.AM₃,10
šiqlu I,GIN₂TAAM₃,9
ṣibtu II,MAŠ,8
ṣibtu II,ṣi₂ibtam₂,6
ṣibtu II,ṣibtu₄,3
ṣibtu II,ṣibat,5
ṣibtu II,MAŠ₂.BI,7
Šamaš I,{d}20,7
Šamaš I,{d}UTUši,8
Šamaš I,{d}ša₂maš,7
Šamaš I,{d}UTUhaziir,11
Šamaš I,U₂.{d}UTU,9
Šamaš I,{mul}{d}UTU,11
Šamaš I,{hepi₂}{d}UTU,13
Šamaš I,ša₂maš,4
kurru I,GURru,5
kurru I,GURri,6
kurru I,GURru₃,5
kurru I,kurri,3
kurru I,kur₃ru,3
kurru I,kur₃ru₃,3
kurru I,kur₃ri,4
še'u I,ŠEim,6
še'u I,ŠE.IM,6
še'u I,ŠEam,6
še'u I,šeim,4
še'u I,šeam,4
še'u I,ŠEaam,6
še'u I,ŠE{e}{meš},9
še'u I,ŠE.BAR,6
še'u I,ŠE.UM,6
še'u I,šeum,3
še'u I,še,4
še'u I,ŠEum,5
še'u I,ŠEea,6
še'u I,ŠE.AM,6
še'u I,ŠE{am},6
še'u I,šee,4
še'u I,ŠE.BARMEŠ,9
še'u I,šuu₂,4
aššatu I,aš₂šatsu,4
aššatu I,alti,6
aššatu I,DAMšu₂,7
aššatu I,DAMsu,7
aššatu I,aš₂ša₂ti,5
aššatu I,DAM.A.NI,7
aššatu I,DAM.NI,7
aššatu I,DAMMEŠ,8
aššatu I,DAMsa₃,8
aššatu I,aš₂šatu₄,3
aššatu I,aššatam,3
aššatu I,DAMBI,7
aššatu I,DAMsu₂,7
aššatu I,aš₂ša₂tišu₂,6
aššatu I,{munus}aš₂ša₂tu₄,11
aššatu I,aššaatka,4
aššatu I,aššaassu₂,5
aššatu I,aš₂ša₂tu₂,4
aššatu I,aššatum,2
leqû II,leqaanni,5
leqû II,TIqi₂,6
leqû II,TIqe₂,6
leqû II,liqaannu,6
leqû II,leqi₂,4
leqû II,ŠU.TI.A,7
leqû II,elqi₂ša,6
leqû II,liqi₂ma,5
leqû II,lilqi₂,6
leqû II,ilqe₂,6
leqû II,TIMEŠni,7
leqû II,il₅lequ₂u₂,7
leqû II,elqi₂,6
leqû II,ilqu₂u₂,6
leqû II,ŠU.TI,6
leqû II,TI,6
leqû II,tušalqa,7
leqû II,ileqqe₂,5
leqû II,ilquu₂,6
leqû II,TIe,6
leqû II,lilqaanni,7
leqû II,ilteqa,6
leqû II,TIu₂,7
leqû II,ileqqi₂,5
leqû II,leqaata,4
leqû II,TIqi₂šu₂ma,9
leqû II,TIqi₂ma,6
leqû II,ilteqe₂,6
leqû II,teelqe₂,6
leqû II,liqi₂,5
leqû II,ileqquu,5
leqû II,leqat,4
leqû II,ŠU.TIa,6
leqû II,ileeqqe₂,6
leqû II,ŠU.BA.AN.TI.EŠ,13
leqû II,TIqe₂ma,6
leqû II,alqaaš₂šu₂,9
leqû II,aleqe₂;am,6
leqû II,leqe₂e,4
leqû II,iltequu,6
leqû II,ilqaanni,7
leqû II,liqe₂e,5
leqû II,lequu₂,4
leqû II,ilqaašu₂,7
leqû II,liqe₂ema,6
leqû II,ilequ₂u₂,5
leqû II,ileqe₂,5
leqû II,ilqu₂,6
leqû II,lequu,4
leqû II,leqe₂am,4
leqû II,lilquma,6
leqû II,liqi₂i,5
leqû II,TIma,7
leqû II,TIi,6
leqû II,leqe₂ma,4
leqû II,liilqi₂aam,8
leqû II,ilequniku,6
leqû II,talqi₂ma,7
leqû II,liqe₂ma,5
leqû II,leqa₂anni,6
leqû II,la₂qa₂am,6
leqû II,liqe₂,5
leqû II,ilqi₂,6
leqû II,ilqe₂aamma,8
leqû II,liilqi₂,6
leqû II,teelqe₂u₂,7
leqû II,leqi₂šuma,6
leqû II,laqe₂e,5
leqû II,leqaat,4
leqû II,talqi₂nima,9
leqû II,alqaa,6
leqû II,ileeqqe₂šu,7
leqû II,leqe₂šuma,6
leqû II,leqat₂,4
leqû II,ilqaa,6
leqû II,leqaaku,4
leqû II,TI.MEŠ,7
